 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX| F|XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 8327.76 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 2   SUL         0 8327.76 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 3   NORDESTE    0 8327.76 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 4   NORTE       0 8327.76 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
2025                                             88.90   88.90   88.70   88.70   88.70   88.70   88.70
2026     89.20   89.90   90.70   91.50   92.30   93.00   93.70   94.50   95.10   95.90   96.60   97.40
2027     98.30   99.00   99.70  100.40  101.20  101.80  102.50  103.20  103.80  104.50  105.20  106.00
2028    106.70  107.40  108.10  108.70  109.40  110.00  110.60  111.20  111.80  112.40  113.00  113.80
2029    114.50  115.20  115.90  116.60  117.30  117.90  118.60  119.20  119.90  120.50  121.10  121.90
   1    7  EOL MMGD
2025                                              0.06    0.07    0.07    0.07    0.07    0.06    0.07
2026      0.06    0.06    0.06    0.05    0.06    0.07    0.07    0.07    0.07    0.07    0.07    0.07
2027      0.06    0.06    0.06    0.05    0.06    0.07    0.07    0.08    0.08    0.07    0.07    0.07
2028      0.07    0.06    0.07    0.06    0.07    0.08    0.08    0.09    0.09    0.08    0.08    0.08
2029      0.07    0.07    0.07    0.06    0.07    0.08    0.08    0.09    0.09    0.08    0.08    0.08
   1    8  UFV MMGD
2025                                           3163.25 3333.49 3817.65 3651.23 3637.05 3519.48 3730.46
2026   3754.56 4080.40 3922.23 3992.31 3757.87 3732.06 3886.27 4428.18 4193.09 4134.95 3962.90 4158.63
2027   4160.56 4520.65 4332.24 4401.60 4134.34 4099.67 4262.77 4856.06 4593.17 4526.28 4334.25 4548.68
2028   4546.92 4941.53 4723.21 4791.86 4493.71 4450.41 4621.93 5265.89 4977.72 4903.12 4692.80 4927.18
2029   4923.11 5352.27 5105.59 5174.19 4845.46 4795.28 4975.98 5671.73 5358.53 5277.80 5050.36 5306.80
   2    1  PCH
2025                                             1222.   1252.   1017.   1093.   1364.   1089.   1127.
2026      947.    909.    922.    911.   1054.   1306.   1336.   1088.   1147.   1438.   1148.   1188.
2027      983.    944.    960.    945.   1091.   1329.   1361.   1112.   1163.   1448.   1167.   1221.
2028     1011.    971.    985.    967.   1119.   1362.   1391.   1135.   1186.   1477.   1180.   1220.
2029     1012.    973.    986.    971.   1121.   1364.   1394.   1138.   1188.   1480.   1182.   1222.
   2    2  PCT
2025                                              524.    528.    523.    530.    498.    496.    361.
2026      377.    361.    397.    460.    531.    528.    532.    527.    534.    502.    500.    364.
2027      380.    364.    397.    460.    531.    529.    532.    527.    534.    502.    500.    364.
2028      380.    364.    397.    461.    531.    528.    533.    527.    534.    502.    500.    364.
2029      380.    364.    397.    460.    531.    528.    532.    527.    534.    502.    500.    364.
   2    3  EOL
2025                                              582.    753.    824.    933.    914.    905.    814.
2026      736.    737.    684.    794.    738.    783.    766.    824.    932.    911.    905.    814.
2027      734.    737.    684.    795.    738.    782.    765.    823.    932.    910.    906.    816.
2028      736.    738.    686.    792.    737.    783.    765.    823.    930.    911.    905.    810.
2029      738.    737.    683.    795.    737.    783.    765.    823.    929.    913.    905.    810.
   2    4  UFV
2025                                                3.      3.      4.      4.      4.      4.      5.
2026        5.      5.      4.      3.      3.      3.      3.      4.      4.      4.      4.      5.
2027        5.      5.      4.      3.      3.      3.      3.      4.      4.      4.      4.      5.
2028        5.      5.      4.      3.      3.      3.      3.      4.      4.      4.      4.      5.
2029        5.      5.      4.      3.      3.      3.      3.      4.      4.      4.      4.      5.
   2    5  PCH MMGD
2025                                              5.10    5.51    5.36    5.47    5.85    5.24    4.91
2026      5.27    4.64    4.77    4.60    4.48    5.74    6.24    5.58    5.72    6.15    5.53    5.22
2027      5.64    4.99    5.16    5.00    4.90    6.31    6.89    6.19    6.38    6.89    6.23    5.91
2028      6.39    5.66    5.85    5.66    5.55    7.14    7.80    7.00    7.22    7.79    7.04    6.67
2029      7.22    6.40    6.61    6.41    6.27    8.08    8.83    7.93    8.18    8.83    7.98    7.57
   2    6  PCT MMGD
2025                                             38.75   38.75   39.21   39.21   39.21   39.21   39.21
2026     39.39   39.69   40.01   40.31   40.61   40.89   41.19   41.48   41.75   42.03   42.32   42.65
2027     42.97   43.25   43.54   43.81   44.09   44.35   44.63   44.89   45.14   45.40   45.66   45.96
2028     46.23   46.44   46.65   46.86   47.06   47.25   47.45   47.65   47.83   48.02   48.21   48.44
2029     48.68   48.90   49.14   49.37   49.59   49.80   50.02   50.24   50.44   50.65   50.86   51.11
   2    7  EOL MMGD
2025                                              0.39    0.46    0.61    0.65    0.65    0.68    0.76
2026      0.72    0.68    0.69    0.60    0.70    0.77    0.81    0.87    0.86    0.80    0.77    0.80
2027      0.73    0.69    0.70    0.61    0.71    0.78    0.82    0.88    0.87    0.81    0.78    0.81
2028      0.74    0.69    0.71    0.62    0.72    0.79    0.83    0.89    0.89    0.82    0.79    0.82
2029      0.75    0.70    0.72    0.63    0.73    0.80    0.84    0.90    0.90    0.83    0.80    0.83
   2    8  UFV MMGD
2025                                            964.20 1040.22 1257.08 1217.14 1339.38 1496.51 1533.19
2026   1517.09 1540.30 1522.09 1397.83 1184.41 1079.50 1159.21 1390.48 1341.75 1470.65 1637.27 1669.90
2027   1648.52 1672.83 1652.20 1516.69 1284.75 1170.54 1256.25 1506.62 1452.22 1591.02 1771.44 1805.96
2028   1781.58 1806.56 1782.69 1635.34 1384.59 1260.46 1351.64 1620.30 1560.09 1708.18 1901.70 1937.38
2029   1909.94 1935.33 1908.63 1749.95 1480.82 1347.34 1444.01 1730.43 1664.50 1821.97 2028.32 2065.29
   3    1  PCH
2025                                               75.     73.     75.     67.     65.     85.     92.
2026       88.     87.     83.     86.     79.     75.     73.     75.     67.     65.     85.     92.
2027       88.     87.     83.     86.     79.     75.     73.     75.     67.     65.     85.     92.
2028       88.     87.     83.     86.     79.     75.     73.     75.     67.     65.     85.     92.
2029       88.     87.     83.     86.     79.     75.     73.     75.     67.     65.     85.     92.
   3    2  PCT
2025                                              352.    362.    359.    434.    485.    483.    486.
2026      488.    459.    395.    371.    359.    354.    365.    362.    439.    485.    483.    486.
2027      488.    459.    395.    371.    359.    354.    365.    362.    439.    485.    482.    486.
2028      488.    459.    395.    372.    358.    354.    366.    362.    439.    485.    483.    486.
2029      488.    459.    395.    371.    358.    354.    365.    362.    439.    485.    483.    486.
   3    3  EOL
2025                                            13681.  15656.  16537.  16600.  15076.  12700.  12312.
2026     9360.  10433.   9248.   9605.  12812.  14780.  16870.  17445.  17515.  15846.  13213.  12512.
2027     9435.  10454.   9248.   9584.  12812.  14762.  16881.  17438.  17515.  15857.  13223.  12517.
2028     9437.  10449.   9238.   9645.  12770.  14780.  16891.  17432.  17519.  15846.  13213.  12502.
2029     9439.  10454.   9257.   9584.  12791.  14780.  16881.  17432.  17524.  15835.  13213.  12502.
   3    4  UFV
2025                                             1881.   1904.   2035.   2120.   2548.   2574.   2507.
2026     2685.   2722.   2779.   2683.   2558.   2590.   2661.   2858.   2959.   3347.   3288.   3120.
2027     3242.   3137.   3188.   3004.   2737.   2759.   2777.   2979.   3075.   3467.   3358.   3168.
2028     3265.   3164.   3209.   3050.   2772.   2769.   2775.   2986.   3075.   3463.   3374.   3198.
2029     3259.   3167.   3227.   3033.   2764.   2769.   2787.   2986.   3076.   3459.   3374.   3198.
   3    5  PCH MMGD
2025                                              0.08    0.09    0.09    0.07    0.07    0.07    0.08
2026      0.07    0.07    0.07    0.07    0.07    0.08    0.09    0.09    0.07    0.07    0.07    0.08
2027      0.07    0.07    0.07    0.07    0.07    0.09    0.09    0.09    0.07    0.07    0.07    0.08
2028      0.07    0.07    0.07    0.07    0.07    0.10    0.11    0.11    0.09    0.09    0.10    0.10
2029      0.09    0.09    0.09    0.09    0.10    0.13    0.14    0.14    0.12    0.11    0.12    0.12
   3    6  PCT MMGD
2025                                             10.66   10.66    8.91    8.91    8.91    8.91    8.91
2026      8.91    8.93    8.94    8.95    8.96    8.97    8.98    8.99    9.00    9.01    9.02    9.03
2027      9.05    9.06    9.08    9.10    9.11    9.13    9.15    9.16    9.18    9.19    9.21    9.22
2028      9.25    9.28    9.32    9.35    9.38    9.41    9.44    9.47    9.50    9.53    9.56    9.59
2029      9.63    9.68    9.72    9.76    9.81    9.85    9.89    9.93    9.97   10.01   10.05   10.10
   3    7  EOL MMGD
2025                                              8.66    9.36   10.07   10.15    9.04    8.26    7.00
2026      6.52    6.66    5.72    6.59    8.19    9.65   10.63   11.63   11.91   10.79   10.01    8.65
2027      8.15    8.34    7.19    8.31   10.35   12.22   13.50   14.81   15.19   13.80   12.83   11.11
2028     10.51   10.81    9.36   10.85   13.57   16.08   17.82   19.61   20.17   18.37   17.13   14.88
2029     14.10   14.51   12.57   14.59   18.25   21.64   23.99   26.41   27.19   24.77   23.11   20.07
   3    8  UFV MMGD
2025                                           1143.09 1214.07 1331.53 1439.05 1434.97 1428.76 1390.05
2026   1378.69 1415.48 1454.24 1391.92 1330.28 1292.62 1366.80 1543.11 1660.53 1648.70 1634.62 1582.99
2027   1564.28 1601.89 1640.81 1565.76 1492.36 1446.90 1526.48 1719.44 1846.83 1829.88 1810.52 1750.04
2028   1725.79 1764.19 1803.26 1717.24 1633.67 1581.18 1665.35 1872.85 2009.34 1987.92 1964.01 1895.67
2029   1866.97 1906.31 1946.38 1851.33 1759.04 1700.93 1789.80 2010.86 2155.71 2131.01 2103.42 2028.58
   4    1  PCH
2025                                              117.    107.    101.     99.    105.    126.    143.
2026      162.    171.    171.    159.    136.    122.    111.    106.    104.    111.    134.    151.
2027      165.    174.    174.    161.    139.    124.    113.    106.    104.    111.    134.    151.
2028      165.    174.    174.    161.    139.    124.    113.    106.    104.    111.    134.    151.
2029      165.    174.    174.    161.    139.    124.    113.    106.    104.    111.    134.    151.
   4    2  PCT
2025                                              207.    218.    222.    222.    188.    191.    195.
2026      181.    210.    200.    216.    237.    207.    218.    222.    222.    188.    191.    195.
2027      181.    210.    200.    216.    237.    206.    218.    222.    222.    188.    191.    195.
2028      181.    210.    200.    216.    237.    207.    218.    222.    222.    188.    191.    195.
