 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    3     ANOPLAN = 2025
  168                3252.00   2728.00   2163.00   1848.00    640.00    410.00    391.00    357.00    341.00    378.00    979.00   1201.00
  169                4602.00   4122.00   2759.00   2586.00    931.00    586.00    534.00    449.00    397.00    446.00   1338.00   1854.00
  171                 213.00     45.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     11.00      0.00
  172                4585.00   4342.00   2866.00   2743.00    990.00    592.00    538.00    454.00    400.00    423.00   1251.00   1848.00
  173                4585.00   4342.00   2866.00   2743.00    990.00    592.00    538.00    454.00    400.00    423.00   1251.00   1848.00
  175                4585.00   4342.00   2866.00   2743.00    990.00    592.00    538.00    454.00    400.00    423.00   1251.00   1848.00
  176                4585.00   4342.00   2866.00   2743.00    990.00    592.00    538.00    454.00    400.00    423.00   1251.00   1848.00
  178                4467.00   4422.00   2908.00   2753.00   1025.00    595.00    540.00    457.00    401.00    414.00   1207.00   1849.00
  183                 106.00     49.00     67.00     37.00     27.00     23.00     23.00     17.00     11.00     44.00     58.00     90.00
  187                 122.00    123.00    122.00    101.00     87.00     77.00     68.00     62.00     61.00     68.00     86.00    112.00
  188                1021.00    152.00    425.00    206.00     65.00     48.00     29.00     27.00     15.00     24.00    271.00    282.00
  190                 755.00    484.00    560.00    633.00    320.00    243.00    210.00    201.00    175.00    203.00    293.00    371.00
  191                1994.00   1336.00   1241.00   1002.00    389.00    240.00    169.00    109.00     97.00    162.00    738.00    971.00
  196                  75.00     20.00     61.00     41.00     21.00     17.00     13.00     12.00      9.00     16.00     30.00     53.00
  197                  46.00     37.00     47.00     30.00     20.00     17.00     14.00     14.00     11.00     21.00     41.00     40.00
  198                  95.00     70.00     91.00     52.00     35.00     31.00     28.00     28.00     28.00     46.00     78.00     82.00
  199                 885.00    698.00    983.00    638.00    365.00    312.00    269.00    259.00    197.00    309.00    592.00    642.00
  201                  10.00      5.00     21.00     10.00      7.00      6.00      6.00      5.00      2.00      6.00     10.00      8.00
  202                   5.00      2.00     10.00      5.00      3.00      3.00      3.00      3.00      1.00      3.00      5.00      4.00
  203                  14.00      8.00     31.00     15.00     11.00      8.00      8.00      8.00      4.00      9.00     15.00     11.00
  204                 551.00   1385.00   1013.00   1893.00   2054.00   1462.00    932.00    527.00    291.00    124.00     50.00    184.00
  205                 239.00    164.00    198.00    186.00     72.00     52.00     38.00     31.00     22.00     57.00    199.00    205.00
  206                 527.00    357.00    358.00    328.00    155.00    116.00     87.00     80.00     47.00    110.00    296.00    361.00
  207                 533.00    360.00    356.00    334.00    156.00    117.00     88.00     80.00     47.00    109.00    299.00    360.00
  209                 924.00    624.00    560.00    574.00    254.00    170.00    130.00    100.00     69.00    180.00    539.00    598.00
  211                 359.00    337.00    339.00    211.00    133.00    114.00     93.00     77.00     70.00    135.00    287.00    279.00
  213                  26.00      5.00     13.00      9.00      6.00      4.00      3.00      4.00      2.00      5.00     11.00     12.00
  215                 106.00    159.00    195.00    191.00   1360.00    675.00    672.00    189.00    233.00    492.00    132.00    139.00
  216                 126.00    264.00    473.00    325.00   1107.00    648.00   1112.00    184.00    227.00    460.00    183.00    366.00
  217                 297.00    481.00    838.00    694.00   2930.00   1606.00   1980.00    538.00    589.00   1229.00    425.00    662.00
  220                  27.00     10.00    104.00    166.00    505.00    235.00    193.00    104.00     75.00    157.00     85.00    113.00
  222                 877.00   1091.00   1229.00   1257.00   2418.00   1426.00   2344.00    806.00    732.00   1230.00   1246.00   3381.00
  225                 187.00    190.00    129.00    167.00     92.00     38.00     17.00      6.00      3.00     14.00     46.00    116.00
  226                 129.00    139.00    107.00    111.00    123.00    121.00    117.00    112.00    108.00    107.00    111.00    117.00
  227                1402.00   1601.00    959.00   1207.00    622.00    460.00    377.00    321.00    270.00    375.00    708.00    850.00
  228                1522.00   1750.00   1042.00   1326.00    688.00    505.00    413.00    352.00    296.00    403.00    770.00    919.00
  229                3218.00   4163.00   3129.00   3751.00   1881.00    964.00    648.00    490.00    393.00    483.00   1131.00   1594.00
  230                3214.00   4182.00   3149.00   3774.00   1910.00    972.00    651.00    493.00    394.00    481.00   1128.00   1597.00
  237                 556.00    794.00    400.00    204.00    186.00    165.00    218.00    175.00    114.00    251.00    533.00    618.00
