 P.CHAVE  MODIFICACOES E INDICES
 XXXXXXXX XXXXXXXXXXXXXXXXXXXXX
 USINA    1                                 CAMARGOS    
 VAZMIN       34
 VMAXT     4 2029  90.900 '%'
 VMAXT    11 2029  78.600 '%'
 VMAXT    12 2029  74.900 '%'
 VMAXT     1 2030  77.700 '%'
 VMAXT     2 2030  82.200 '%'
 VMAXT     3 2030  86.000 '%'
 VMAXT     4 2030  90.900 '%'
 VMAXT    11 2030  78.600 '%'
 VMAXT    12 2030  74.900 '%'
 TURBMINT  1 2026 330.00
 TURBMINT  3 2026   0.00
 TURBMINT 11 2026 330.00
 TURBMINT  3 2027   0.00
 TURBMINT 11 2027 330.00
 TURBMINT  3 2028   0.00
 TURBMINT 11 2028 330.00
 TURBMINT  3 2029   0.00
 TURBMINT 11 2029 330.00
 TURBMINT  3 2030   0.00
 TURBMINT 11 2030 330.00
 USINA    18                                A. VERMELHA 
 VMINT     1 2026  15.000 '%'
 VMINT     3 2026   0.000 '%'
 VMAXT     1 2026  78.600 '%'
 VMAXT     2 2026  90.000 '%'
 VMAXT     3 2026  94.400 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  86.000 '%'
 VMAXT    12 2026  68.000 '%'
 VMAXT     1 2027  78.600 '%'
 VMAXT     2 2027  90.000 '%'
 VMAXT     3 2027  94.400 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  86.000 '%'
 VMAXT    12 2027  68.000 '%'
 VMAXT     1 2028  78.600 '%'
 VMAXT     2 2028  90.000 '%'
 VMAXT     3 2028  94.400 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  86.000 '%'
 VMAXT    12 2028  68.000 '%'
 VMAXT     1 2029  78.600 '%'
 VMAXT     2 2029  90.000 '%'
 VMAXT     3 2029  94.400 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  86.000 '%'
 VMAXT    12 2029  68.000 '%'
 VMAXT     1 2030  78.600 '%'
 VMAXT     2 2030  90.000 '%'
 VMAXT     3 2030  94.400 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  86.000 '%'
 VMAXT    12 2030  68.000 '%'
 TURBMINT  1 2026 400.00
 USINA    20                                BATALHA     
 VAZMINT   1 2026   30.10
 VAZMINT   5 2026   23.00
 VAZMINT  11 2026   30.10
 VAZMINT   5 2027   23.00
 VAZMINT  11 2027   30.10
 VAZMINT   5 2028   23.00
 VAZMINT  11 2028   30.10
 VAZMINT   5 2029   23.00
 VAZMINT  11 2029   30.10
 VAZMINT   5 2030   23.00
 VAZMINT  11 2030   30.10
 USINA    24                                EMBORCACAO  
 VAZMIN       48
 VMAXT     1 2026  90.000 '%'
 VMAXT     2 2026  98.000 '%'
 VMAXT     3 2026  98.600 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  97.100 '%'
 VMAXT    12 2026  96.900 '%'
 VMAXT     1 2027  97.400 '%'
 VMAXT     2 2027  98.000 '%'
 VMAXT     3 2027  98.600 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  97.100 '%'
 VMAXT    12 2027  96.900 '%'
 VMAXT     1 2028  97.400 '%'
 VMAXT     2 2028  98.000 '%'
 VMAXT     3 2028  98.600 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  97.100 '%'
 VMAXT    12 2028  96.900 '%'
 VMAXT     1 2029  97.400 '%'
 VMAXT     2 2029  98.000 '%'
 VMAXT     3 2029  98.600 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  97.100 '%'
 VMAXT    12 2029  96.900 '%'
 VMAXT     1 2030  97.400 '%'
 VMAXT     2 2030  98.000 '%'
 VMAXT     3 2030  98.600 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  97.100 '%'
 VMAXT    12 2030  96.900 '%'
 TURBMAXT  1 2026  140.00
 TURBMAXT  3 2026 99999.0
 USINA    25                                NOVA PONTE  
 VMAXT     1 2026  97.800 '%'
 VMAXT     2 2026  98.300 '%'
 VMAXT     3 2026  98.600 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  97.600 '%'
 VMAXT    12 2026  97.500 '%'
 VMAXT     1 2027  97.800 '%'
 VMAXT     2 2027  98.300 '%'
 VMAXT     3 2027  98.600 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  97.600 '%'
 VMAXT    12 2027  97.500 '%'
 VMAXT     1 2028  97.800 '%'
 VMAXT     2 2028  98.300 '%'
 VMAXT     3 2028  98.600 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  97.600 '%'
 VMAXT    12 2028  97.500 '%'
 VMAXT     1 2029  97.800 '%'
 VMAXT     2 2029  98.300 '%'
 VMAXT     3 2029  98.600 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  97.600 '%'
 VMAXT    12 2029  97.500 '%'
 VMAXT     1 2030  97.800 '%'
 VMAXT     2 2030  98.300 '%'
 VMAXT     3 2030  98.600 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  97.600 '%'
 VMAXT    12 2030  97.500 '%'
 USINA    26                                MIRANDA     
 VAZMINT   1 2026  135.00
 VAZMINT   5 2026   42.00
 VAZMINT  11 2026  135.00
 VAZMINT   5 2027   42.00
 VAZMINT  11 2027  135.00
 VAZMINT   5 2028   42.00
 VAZMINT  11 2028  135.00
 VAZMINT   5 2029   42.00
 VAZMINT  11 2029  135.00
 VAZMINT   5 2030   42.00
 VAZMINT  11 2030  135.00
 USINA    27                                CAPIM BRANC1
 VAZMIN       72
 USINA    28                                CAPIM BRANC2
 VAZMIN       72
 USINA    29                                CORUMBA IV  
 VAZMINT   1 2026   13.70
 USINA    30                                CORUMBA I   
 VAZMIN      120
 USINA    31                                ITUMBIARA   
 VAZMIN       70
 VMAXT     1 2026  93.800 '%'
 VMAXT     2 2026  95.900 '%'
 VMAXT     3 2026  97.300 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  93.000 '%'
 VMAXT    12 2026  90.900 '%'
 VMAXT     1 2027  93.800 '%'
 VMAXT     2 2027  95.900 '%'
 VMAXT     3 2027  97.300 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  93.000 '%'
 VMAXT    12 2027  90.900 '%'
 VMAXT     1 2028  93.800 '%'
 VMAXT     2 2028  95.900 '%'
 VMAXT     3 2028  97.300 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  93.000 '%'
 VMAXT    12 2028  90.900 '%'
 VMAXT     1 2029  93.800 '%'
 VMAXT     2 2029  95.900 '%'
 VMAXT     3 2029  97.300 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  93.000 '%'
 VMAXT    12 2029  90.900 '%'
 VMAXT     1 2030  93.800 '%'
 VMAXT     2 2030  95.900 '%'
 VMAXT     3 2030  97.300 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  93.000 '%'
 VMAXT    12 2030  90.900 '%'
 TURBMAXT  1 2026  784.00
 TURBMAXT  3 2026 99999.0
 USINA    32                                CACH.DOURADA
 VAZMIN       20
 USINA    33                                SAO SIMAO   
 VAZMIN      450
 VMINT     1 2026  15.000 '%'
 VMINT     3 2026   0.000 '%'
 VMAXT     1 2026  83.500 '%'
 VMAXT     2 2026  89.200 '%'
 VMAXT     3 2026  93.900 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  78.100 '%'
 VMAXT    12 2026  65.100 '%'
 VMAXT     1 2027  83.500 '%'
 VMAXT     2 2027  89.200 '%'
 VMAXT     3 2027  93.900 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  78.100 '%'
 VMAXT    12 2027  65.100 '%'
 VMAXT     1 2028  83.500 '%'
 VMAXT     2 2028  89.200 '%'
 VMAXT     3 2028  93.900 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  78.100 '%'
 VMAXT    12 2028  65.100 '%'
 VMAXT     1 2029  83.500 '%'
 VMAXT     2 2029  89.200 '%'
 VMAXT     3 2029  93.900 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  78.100 '%'
 VMAXT    12 2029  65.100 '%'
 VMAXT     1 2030  83.500 '%'
 VMAXT     2 2030  89.200 '%'
 VMAXT     3 2030  93.900 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  78.100 '%'
 VMAXT    12 2030  65.100 '%'
 TURBMINT  1 2026 296.00
 TURBMINT  3 2026   0.00
 TURBMINT 11 2026 296.00
 TURBMINT  3 2027   0.00
 TURBMINT 11 2027 296.00
 TURBMINT  3 2028   0.00
 TURBMINT 11 2028 296.00
 TURBMINT  3 2029   0.00
 TURBMINT 11 2029 296.00
 TURBMINT  3 2030   0.00
 TURBMINT 11 2030 296.00
 USINA    47                                A.A. LAYDNER
 VAZMINT   1 2026   90.00
 VAZMINT  10 2026  147.00
 VMAXT     1 2026  89.500 '%'
 VMAXT     3 2026 100.000 '%'
 VMAXT     5 2026  89.600 '%'
 VMAXT     6 2026  91.300 '%'
 VMAXT     7 2026  95.300 '%'
 VMAXT     8 2026  99.000 '%'
 VMAXT     9 2026  92.700 '%'
 VMAXT    10 2026  97.700 '%'
 VMAXT    11 2026  97.200 '%'
 VMAXT    12 2026  88.500 '%'
 VMAXT     1 2027  89.500 '%'
 VMAXT     3 2027 100.000 '%'
 VMAXT     5 2027  89.600 '%'
 VMAXT     6 2027  91.300 '%'
 VMAXT     7 2027  95.300 '%'
 VMAXT     8 2027  99.000 '%'
 VMAXT     9 2027  92.700 '%'
 VMAXT    10 2027  97.700 '%'
 VMAXT    11 2027  97.200 '%'
 VMAXT    12 2027  88.500 '%'
 VMAXT     1 2028  89.500 '%'
 VMAXT     3 2028 100.000 '%'
 VMAXT     5 2028  89.600 '%'
 VMAXT     6 2028  91.300 '%'
 VMAXT     7 2028  95.300 '%'
 VMAXT     8 2028  99.000 '%'
 VMAXT     9 2028  92.700 '%'
 VMAXT    10 2028  97.700 '%'
 VMAXT    11 2028  97.200 '%'
 VMAXT    12 2028  88.500 '%'
 VMAXT     1 2029  89.500 '%'
 VMAXT     3 2029 100.000 '%'
 VMAXT     5 2029  89.600 '%'
 VMAXT     6 2029  91.300 '%'
 VMAXT     7 2029  95.300 '%'
 VMAXT     8 2029  99.000 '%'
 VMAXT     9 2029  92.700 '%'
 VMAXT    10 2029  97.700 '%'
 VMAXT    11 2029  97.200 '%'
 VMAXT    12 2029  88.500 '%'
 VMAXT     1 2030  89.500 '%'
 VMAXT     3 2030 100.000 '%'
 VMAXT     5 2030  89.600 '%'
 VMAXT     6 2030  91.300 '%'
 VMAXT     7 2030  95.300 '%'
 VMAXT     8 2030  99.000 '%'
 VMAXT     9 2030  92.700 '%'
 VMAXT    10 2030  97.700 '%'
 VMAXT    11 2030  97.200 '%'
 VMAXT    12 2030  88.500 '%'
 USINA    48                                PIRAJU
 TURBMINT  1 2026  90.00
 USINA    49                                CHAVANTES   
 VAZMIN       85
 VMAXT     1 2026  88.100 '%'
 VMAXT     2 2026  89.500 '%'
 VMAXT     3 2026 100.000 '%'
 VMAXT     5 2026  89.600 '%'
 VMAXT     6 2026  91.200 '%'
 VMAXT     7 2026  95.300 '%'
 VMAXT     8 2026  99.000 '%'
 VMAXT     9 2026  92.700 '%'
 VMAXT    10 2026  97.700 '%'
 VMAXT    11 2026  97.200 '%'
 VMAXT    12 2026  88.500 '%'
 VMAXT     1 2027  88.100 '%'
 VMAXT     2 2027  89.500 '%'
 VMAXT     3 2027 100.000 '%'
 VMAXT     5 2027  89.600 '%'
 VMAXT     6 2027  91.200 '%'
 VMAXT     7 2027  95.300 '%'
 VMAXT     8 2027  99.000 '%'
 VMAXT     9 2027  92.700 '%'
 VMAXT    10 2027  97.700 '%'
 VMAXT    11 2027  97.200 '%'
 VMAXT    12 2027  88.500 '%'
 VMAXT     1 2028  88.100 '%'
 VMAXT     2 2028  89.500 '%'
 VMAXT     3 2028 100.000 '%'
 VMAXT     5 2028  89.600 '%'
 VMAXT     6 2028  91.200 '%'
 VMAXT     7 2028  95.300 '%'
 VMAXT     8 2028  99.000 '%'
 VMAXT     9 2028  92.700 '%'
 VMAXT    10 2028  97.700 '%'
 VMAXT    11 2028  97.200 '%'
 VMAXT    12 2028  88.500 '%'
 VMAXT     1 2029  88.100 '%'
 VMAXT     2 2029  89.500 '%'
 VMAXT     3 2029 100.000 '%'
 VMAXT     5 2029  89.600 '%'
 VMAXT     6 2029  91.200 '%'
 VMAXT     7 2029  95.300 '%'
 VMAXT     8 2029  99.000 '%'
 VMAXT     9 2029  92.700 '%'
 VMAXT    10 2029  97.700 '%'
 VMAXT    11 2029  97.200 '%'
 VMAXT    12 2029  88.500 '%'
 VMAXT     1 2030  88.100 '%'
 VMAXT     2 2030  89.500 '%'
 VMAXT     3 2030 100.000 '%'
 VMAXT     5 2030  89.600 '%'
 VMAXT     6 2030  91.200 '%'
 VMAXT     7 2030  95.300 '%'
 VMAXT     8 2030  99.000 '%'
 VMAXT     9 2030  92.700 '%'
 VMAXT    10 2030  97.700 '%'
 VMAXT    11 2030  97.200 '%'
 VMAXT    12 2030  88.500 '%'
 USINA    50                                L.N. GARCEZ
 VAZMIN      127
 USINA    51                                CANOAS II   
 VAZMIN      130
 USINA    52                                CANOAS I
 VAZMIN      137
 USINA    37                                BARRA BONITA
 VMINT     1 2026  48.290 '%'
 VMAXT     1 2026  93.300 '%'
 VMAXT     2 2026  95.400 '%'
 VMAXT     3 2026  96.800 '%'
 VMAXT     4 2026  99.200 '%'
 VMAXT     6 2026 100.000 '%'
 VMAXT    11 2026  93.700 '%'
 VMAXT    12 2026  92.000 '%'
 VMAXT     1 2027  93.300 '%'
 VMAXT     2 2027  95.400 '%'
 VMAXT     3 2027  96.800 '%'
 VMAXT     4 2027  99.200 '%'
 VMAXT     6 2027 100.000 '%'
 VMAXT    11 2027  93.700 '%'
 VMAXT    12 2027  92.000 '%'
 VMAXT     1 2028  93.300 '%'
 VMAXT     2 2028  95.400 '%'
 VMAXT     3 2028  96.800 '%'
 VMAXT     4 2028  99.200 '%'
 VMAXT     6 2028 100.000 '%'
 VMAXT    11 2028  93.700 '%'
 VMAXT    12 2028  92.000 '%'
 VMAXT     1 2029  93.300 '%'
 VMAXT     2 2029  95.400 '%'
 VMAXT     3 2029  96.800 '%'
 VMAXT     4 2029  99.200 '%'
 VMAXT     6 2029 100.000 '%'
 VMAXT    11 2029  93.700 '%'
 VMAXT    12 2029  92.000 '%'
 VMAXT     1 2030  93.300 '%'
 VMAXT     2 2030  95.400 '%'
 VMAXT     3 2030  96.800 '%'
 VMAXT     4 2030  99.200 '%'
 VMAXT     6 2030 100.000 '%'
 VMAXT    11 2030  93.700 '%'
 VMAXT    12 2030  92.000 '%'
 USINA    40                                PROMISSAO   
 VAZMIN      160
 VMINT     1 2026  28.950 '%'
 VMAXT     1 2026  70.000 '%'
 VMAXT     2 2026  92.100 '%'
 VMAXT     3 2026  95.400 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  55.300 '%'
 VMAXT     2 2027  92.100 '%'
 VMAXT     3 2027  95.400 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  55.300 '%'
 VMAXT     2 2028  92.100 '%'
 VMAXT     3 2028  95.400 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  55.300 '%'
 VMAXT     2 2029  92.100 '%'
 VMAXT     3 2029  95.400 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  55.300 '%'
 VMAXT     2 2030  92.100 '%'
 VMAXT     3 2030  95.400 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  55.300 '%'
 USINA    43                                TRES IRMAOS
 VMINT     1 2026  45.570 '%'
 VMAXT     1 2026  77.890 '%'
 VMAXT     2 2026  77.790 '%'
 VMAXT     3 2026  91.250 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  65.860 '%'
 VMAXT     2 2027  77.790 '%'
 VMAXT     3 2027  91.250 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  65.860 '%'
 VMAXT     2 2028  77.790 '%'
 VMAXT     3 2028  91.250 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  65.860 '%'
 VMAXT     2 2029  77.790 '%'
 VMAXT     3 2029  91.250 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  65.860 '%'
 VMAXT     2 2030  77.790 '%'
 VMAXT     3 2030  91.250 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  65.860 '%'
 TURBMINT  1 2026 180.00
 USINA    117                               GUARAPIRANGA
 VMAXT     1 2026  77.120 '%'
 VMAXT     2 2026  85.720 '%'
 VMAXT     3 2026  85.850 '%'
 VMAXT     4 2026  92.760 '%'
 VMAXT     7 2026  95.390 '%'
 VMAXT    11 2026  94.560 '%'
 VMAXT    12 2026  89.020 '%'
 VMAXT     1 2027  77.120 '%'
 VMAXT     2 2027  85.720 '%'
 VMAXT     3 2027  85.850 '%'
 VMAXT     4 2027  92.760 '%'
 VMAXT     7 2027  95.390 '%'
 VMAXT    11 2027  94.560 '%'
 VMAXT    12 2027  89.020 '%'
 VMAXT     1 2028  77.120 '%'
 VMAXT     2 2028  85.720 '%'
 VMAXT     3 2028  85.850 '%'
 VMAXT     4 2028  92.760 '%'
 VMAXT     7 2028  95.390 '%'
 VMAXT    11 2028  94.560 '%'
 VMAXT    12 2028  89.020 '%'
 VMAXT     1 2029  77.120 '%'
 VMAXT     2 2029  85.720 '%'
 VMAXT     3 2029  85.850 '%'
 VMAXT     4 2029  92.760 '%'
 VMAXT     7 2029  95.390 '%'
 VMAXT    11 2029  94.560 '%'
 VMAXT    12 2029  89.020 '%'
 VMAXT     1 2030  77.120 '%'
 VMAXT     2 2030  85.720 '%'
 VMAXT     3 2030  85.850 '%'
 VMAXT     4 2030  92.760 '%'
 VMAXT     7 2030  95.390 '%'
 VMAXT    11 2030  94.560 '%'
 VMAXT    12 2030  89.020 '%'
 USINA    118                               BILLINGS    
 VAZMIN        6
 VMAXT     1 2026  80.990 '%'
 VMAXT     2 2026  84.300 '%'
 VMAXT     3 2026  87.150 '%'
 VMAXT     4 2026  88.850 '%'
 VMAXT     5 2026  89.960 '%'
 VMAXT     6 2026  90.260 '%'
 VMAXT     7 2026  91.670 '%'
 VMAXT     8 2026  92.280 '%'
 VMAXT     9 2026  91.370 '%'
 VMAXT    10 2026  89.450 '%'
 VMAXT    11 2026  87.950 '%'
 VMAXT    12 2026  87.050 '%'
 VMAXT     1 2027  80.990 '%'
 VMAXT     2 2027  84.300 '%'
 VMAXT     3 2027  87.150 '%'
 VMAXT     4 2027  88.850 '%'
 VMAXT     5 2027  89.960 '%'
 VMAXT     6 2027  90.260 '%'
 VMAXT     7 2027  91.670 '%'
 VMAXT     8 2027  92.280 '%'
 VMAXT     9 2027  91.370 '%'
 VMAXT    10 2027  89.450 '%'
 VMAXT    11 2027  87.950 '%'
 VMAXT    12 2027  87.050 '%'
 VMAXT     1 2028  80.990 '%'
 VMAXT     2 2028  84.300 '%'
 VMAXT     3 2028  87.150 '%'
 VMAXT     4 2028  88.850 '%'
 VMAXT     5 2028  89.960 '%'
 VMAXT     6 2028  90.260 '%'
 VMAXT     7 2028  91.670 '%'
 VMAXT     8 2028  92.280 '%'
 VMAXT     9 2028  91.370 '%'
 VMAXT    10 2028  89.450 '%'
 VMAXT    11 2028  87.950 '%'
 VMAXT    12 2028  87.050 '%'
 VMAXT     1 2029  80.990 '%'
 VMAXT     2 2029  84.300 '%'
 VMAXT     3 2029  87.150 '%'
 VMAXT     4 2029  88.850 '%'
 VMAXT     5 2029  89.960 '%'
 VMAXT     6 2029  90.260 '%'
 VMAXT     7 2029  91.670 '%'
 VMAXT     8 2029  92.280 '%'
 VMAXT     9 2029  91.370 '%'
 VMAXT    10 2029  89.450 '%'
 VMAXT    11 2029  87.950 '%'
 VMAXT    12 2029  87.050 '%'
 VMAXT     1 2030  80.990 '%'
 VMAXT     2 2030  84.300 '%'
 VMAXT     3 2030  87.150 '%'
 VMAXT     4 2030  88.850 '%'
 VMAXT     5 2030  89.960 '%'
 VMAXT     6 2030  90.260 '%'
 VMAXT     7 2030  91.670 '%'
 VMAXT     8 2030  92.280 '%'
 VMAXT     9 2030  91.370 '%'
 VMAXT    10 2030  89.450 '%'
 VMAXT    11 2030  87.950 '%'
 VMAXT    12 2030  87.050 '%'
 USINA    119                               HENRY BORDEN
 VAZMIN        6
 USINA    120                               JAGUARI
 VAZMIN        4
 VMINT     1 2026  20.000 '%'
 USINA    121                               PARAIBUNA   
 VAZMIN       10
 VMINT     1 2026   5.000 '%'
 USINA    122                               SANTA BRANCA
 VAZMIN       30
 VMINT     1 2026  10.000 '%'
 VMAXT     1 2026  77.200 '%'
 VMAXT     2 2026  96.700 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  96.700 '%'
 VMAXT    12 2026  77.200 '%'
 VMAXT     2 2027  90.200 '%'
 VMAXT     3 2027  93.500 '%'
 VMAXT     4 2027 100.000 '%'
 VMAXT    11 2027  96.700 '%'
 VMAXT    12 2027  77.200 '%'
 VMAXT     2 2028  90.200 '%'
 VMAXT     3 2028  93.500 '%'
 VMAXT     4 2028 100.000 '%'
 VMAXT    11 2028  96.700 '%'
 VMAXT    12 2028  77.200 '%'
 VMAXT     2 2029  90.200 '%'
 VMAXT     3 2029  93.500 '%'
 VMAXT     4 2029 100.000 '%'
 VMAXT    11 2029  96.700 '%'
 VMAXT    12 2029  77.200 '%'
 VMAXT     2 2030  90.200 '%'
 VMAXT     3 2030  93.500 '%'
 VMAXT     4 2030 100.000 '%'
 VMAXT    11 2030  96.700 '%'
 VMAXT    12 2030  77.200 '%'
 USINA    123                               FUNIL
 VAZMIN       70
 VMINT     1 2026  30.000 '%'
 VMAXT     1 2026  50.400 '%'
 VMAXT     2 2026  65.300 '%'
 VMAXT     3 2026  83.400 '%'
 VMAXT     4 2026 100.000 '%'
 VMAXT    11 2026  85.100 '%'
