 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    9     ANOPLAN = 2025
   65                  44.00     55.00     34.00     60.00     56.00    239.00    146.00    119.00     22.00     77.00     45.00    247.00
   66               13546.00  13230.00   7216.00   8436.00   7526.00   7005.00   5633.00   4510.00   3375.00   3752.00   9207.00  12859.00
   70                  10.00     10.00     10.00     10.00     10.00    136.00     10.00     10.00     10.00     10.00     10.00    200.00
   71                  99.00    125.00     73.00     75.00     54.00    237.00    127.00     92.00     56.00     76.00     91.00    302.00
   72                 104.00    130.00     76.00     79.00     58.00    251.00    136.00    100.00     61.00     83.00     98.00    316.00
   73                 122.00    152.00     89.00     96.00     70.00    309.00    169.00    132.00     78.00    112.00    125.00    373.00
   74                 453.00    590.00    339.00    286.00    191.00    764.00    730.00    527.00    479.00    642.00    785.00   1655.00
   75                 665.00    841.00    485.00    460.00    314.00   1213.00   1081.00    798.00    633.00    890.00   1041.00   2117.00
   76                 553.00    699.00    406.00    374.00    254.00   1039.00    922.00    676.00    565.00    788.00    926.00   1943.00
   77                 728.00    914.00    533.00    541.00    386.00   1594.00   1274.00    925.00    665.00    984.00   1102.00   2589.00
   78                 754.00    939.00    547.00    573.00    408.00   1664.00   1372.00    957.00    672.00   1016.00   1121.00   2694.00
   80                  28.00     35.00     22.00     38.00     36.00    153.00     93.00     76.00     14.00     49.00     29.00    158.00
   81                 929.00   1154.00    681.00    808.00    626.00   2581.00   1951.00   1411.00    755.00   1314.00   1295.00   3655.00
   83                  30.00     38.00     24.00     41.00     39.00    164.00    100.00     81.00     15.00     53.00     31.00    169.00
   85                  56.00     91.00     41.00     42.00     31.00    449.00    162.00    217.00    124.00    262.00     70.00     74.00
   88                 102.00    217.00     80.00    102.00     52.00    321.00    256.00    434.00    172.00    321.00    148.00    310.00
   89                 110.00    238.00     93.00    128.00     63.00    422.00    345.00    528.00    202.00    416.00    159.00    346.00
   92                 355.00    598.00    271.00    393.00    244.00   2357.00   1484.00   1595.00    757.00   1634.00    572.00   1044.00
   93                  16.00      6.00      4.00     22.00     21.00    189.00    103.00     71.00     44.00     92.00     50.00     66.00
   94                 460.00    679.00    343.00    551.00    339.00   2976.00   2203.00   1947.00    965.00   2105.00    784.00   1383.00
   97                 167.00    116.00     66.00    104.00     94.00    954.00    302.00    264.00    199.00    401.00    117.00    177.00
   98                 110.00     82.00     41.00     67.00     58.00    528.00    171.00    175.00    119.00    209.00     78.00    115.00
   99                  71.00     73.00     65.00     59.00     40.00     48.00     42.00     46.00     42.00     48.00     55.00     63.00
  100                   5.00      6.00      6.00      5.00      4.00      4.00      4.00      3.00      4.00      5.00      5.00      5.00
  101                  64.00    136.00     64.00     48.00     31.00    125.00     80.00    111.00     77.00    135.00     79.00    166.00
  102                  87.00     57.00     37.00     79.00    251.00    841.00    453.00    299.00    237.00    323.00    135.00    269.00
  103                  91.00     59.00     38.00     82.00    247.00    874.00    476.00    312.00    244.00    337.00    141.00    279.00
  104                  51.00     75.00     33.00     68.00     31.00     34.00     32.00     24.00     27.00     39.00     43.00     63.00
  109                  23.00     37.00     13.00     37.00     12.00     14.00     15.00     10.00     10.00     20.00     20.00     35.00
  110                  19.00     14.00     11.00     17.00     20.00    127.00     40.00     29.00     37.00     48.00     10.00     32.00
  111                  57.00     50.00     26.00     65.00    158.00    736.00    401.00    250.00    191.00    223.00    104.00    117.00
  112                  58.00     51.00     26.00     65.00    161.00    743.00    405.00    253.00    193.00    225.00    105.00    118.00
  113                  68.00     65.00     33.00     77.00    236.00    950.00    462.00    321.00    249.00    271.00    122.00    146.00
  114                  80.00     80.00     41.00     91.00    322.00   1190.00    517.00    395.00    311.00    321.00    141.00    177.00
  115                  22.00     28.00     19.00     15.00     15.00     16.00     12.00      9.00     14.00     17.00     21.00     29.00
  116                   5.00      9.00      3.00      8.00      3.00      3.00      3.00      2.00      2.00      4.00      4.00      8.00
  117                  28.00     38.00     20.00     31.00     19.00     20.00     17.00     14.00     17.00     19.00     23.00     28.00
  118                  23.00     37.00     13.00     37.00     12.00     14.00     15.00     10.00     10.00     20.00     20.00     35.00
  119                  28.00     46.00     16.00     45.00     15.00     17.00     18.00     12.00     12.00     24.00     24.00     43.00
  120                  21.00     29.00     16.00     23.00     14.00     12.00      8.00      8.00      8.00     12.00     17.00     27.00
  121                  97.00     86.00     62.00     81.00     59.00     49.00     41.00     35.00     27.00     52.00     53.00     90.00
  122                 111.00    100.00     71.00     93.00     68.00     57.00     47.00     40.00     31.00     59.00     61.00    102.00
  123                 303.00    310.00    169.00    226.00    146.00    112.00     89.00     80.00     71.00    136.00    178.00    263.00
  125                 409.00    386.00    222.00    296.00    186.00    142.00    112.00    100.00     91.00    164.00    276.00    319.00
  126                 340.00    340.00    169.00    290.00    118.00     79.00     45.00     28.00     18.00     69.00    245.00    294.00
  127                 578.00    441.00    259.00    380.00    208.00    169.00    135.00    118.00    108.00    159.00    335.00    384.00
  129                 752.00    608.00    398.00    571.00    337.00    268.00    213.00    187.00    169.00    271.00    510.00    555.00
  130                 845.00    667.00    438.00    641.00    375.00    298.00    238.00    209.00    188.00    295.00    565.00    613.00
  131                 144.00    144.00    134.00    144.00    120.00     92.00     72.00     65.00     59.00    106.00    144.00    144.00
  132                  15.00      6.00      7.00     31.00     13.00     10.00      9.00      6.00      3.00      9.00     15.00     12.00
  134                 377.00    130.00     79.00     86.00     67.00     46.00     41.00     33.00     18.00     69.00    120.00    224.00
  135                 261.00    114.00    100.00    101.00     68.00     61.00     50.00     43.00     35.00     65.00    115.00    165.00
  141                1166.00    491.00    338.00    362.00    289.00    230.00    201.00    165.00    111.00    257.00    483.00    693.00
  144                1656.00    665.00    470.00    503.00    426.00    337.00    298.00    242.00    166.00    326.00    696.00    924.00
  145                 144.00    188.00    166.00    149.00    115.00    104.00     79.00     68.00     47.00     63.00     90.00    103.00
  148                1347.00    559.00    384.00    412.00    340.00    268.00    236.00    193.00    131.00    276.00    563.00    766.00
  149                 271.00    161.00    107.00    109.00     75.00     69.00     57.00     51.00     36.00     88.00    125.00    193.00
  154                 113.00    117.00    106.00    129.00    109.00    110.00     88.00     83.00     80.00     90.00    112.00    106.00
  155                 234.00    148.00     74.00     89.00     54.00     44.00     35.00     28.00     21.00     42.00     93.00    131.00
  156                1474.00    765.00    324.00    368.00    234.00    176.00    138.00    105.00     39.00    142.00    577.00    855.00
  158                  71.00     62.00     36.00     43.00     32.00     23.00     18.00     16.00     13.00     14.00     35.00     35.00
  161                 180.00    258.00     86.00    171.00     56.00     57.00     38.00     29.00     38.00     85.00    117.00    178.00
  164                 129.00    183.00     53.00    103.00     25.00     23.00      6.00      5.00     11.00     46.00     74.00    115.00
  168                3252.00   2665.00    674.00    740.00    652.00    390.00    404.00    338.00    341.00    378.00    979.00   1201.00
  169                4602.00   4058.00   1102.00   1153.00   1015.00    608.00    580.00    474.00    397.00    446.00   1338.00   1854.00
  171                 213.00     45.00      0.00     24.00      0.00      0.00      0.00      0.00      0.00      0.00     11.00      0.00
  172                4585.00   4343.00   1176.00   1158.00   1048.00    618.00    579.00    482.00    400.00    423.00   1251.00   1848.00
  173                4585.00   4343.00   1176.00   1158.00   1048.00    618.00    579.00    482.00    400.00    423.00   1251.00   1848.00
  175                4585.00   4343.00   1176.00   1158.00   1048.00    618.00    579.00    482.00    400.00    423.00   1251.00   1848.00
  176                4585.00   4343.00   1176.00   1158.00   1048.00    618.00    579.00    482.00    400.00    423.00   1251.00   1848.00
  178                4467.00   4451.00   1232.00   1144.00   1062.00    624.00    578.00    487.00    401.00    414.00   1207.00   1849.00
  183                 106.00     49.00     41.00     50.00     31.00     25.00     21.00     17.00     11.00     44.00     58.00     90.00
  187                 122.00    123.00    122.00    101.00     87.00     77.00     68.00     62.00     61.00     68.00     86.00    112.00
  188                1021.00    152.00     74.00    103.00     83.00     45.00     32.00     17.00     15.00     24.00    271.00    282.00
  190                 755.00    492.00    491.00    448.00    330.00    248.00    221.00    200.00    175.00    203.00    293.00    371.00
  191                1994.00   1338.00    814.00    720.00    408.00    257.00    167.00    153.00     97.00    162.00    738.00    971.00
  196                  75.00     20.00     26.00     39.00     25.00     17.00     14.00     10.00      9.00     16.00     30.00     53.00
  197                  46.00     37.00     37.00     35.00     23.00     21.00     17.00     15.00     11.00     21.00     41.00     40.00
  198                  95.00     70.00     73.00     68.00     46.00     41.00     33.00     29.00     28.00     46.00     78.00     82.00
  199                 885.00    698.00    459.00    671.00    393.00    312.00    249.00    219.00    197.00    309.00    592.00    642.00
  201                  10.00      4.00      5.00     21.00      9.00      7.00      6.00      4.00      2.00      6.00     10.00      8.00
  202                   5.00      2.00      2.00     10.00      4.00      3.00      3.00      2.00      1.00      3.00      5.00      4.00
  203                  14.00      7.00      7.00     31.00     13.00     10.00      8.00      6.00      4.00      9.00     15.00     11.00
  204                 551.00   1430.00   1321.00   1738.00   1767.00   1429.00   1122.00    743.00    291.00    124.00     50.00    184.00
  205                 239.00    161.00    109.00    108.00     69.00     49.00     40.00     29.00     22.00     57.00    199.00    205.00
  206                 527.00    351.00    259.00    286.00    194.00    141.00    114.00     86.00     47.00    110.00    296.00    361.00
  207                 533.00    354.00    260.00    287.00    196.00    142.00    114.00     87.00     47.00    109.00    299.00    360.00
  209                 925.00    601.00    367.00    359.00    257.00    171.00    132.00    100.00     69.00    180.00    539.00    598.00
  211                 359.00    336.00    247.00    230.00    152.00    135.00    105.00     87.00     70.00    135.00    287.00    279.00
  213                  26.00      5.00      8.00      8.00      7.00      6.00      4.00      3.00      2.00      5.00     11.00     12.00
  215                 106.00    171.00     77.00     79.00     59.00    844.00    305.00    407.00    233.00    492.00    132.00    139.00
  216                 126.00    260.00    100.00    141.00     74.00    517.00    446.00    592.00    227.00    460.00    183.00    366.00
  217                 297.00    489.00    219.00    270.00    172.00   1621.00   1044.00   1154.00    589.00   1229.00    425.00    662.00
  220                  27.00     10.00      7.00     38.00     36.00    318.00    183.00    122.00     75.00    157.00     85.00    113.00
  221                   9.00     10.00     11.00      4.00      6.00     52.00     27.00     23.00     18.00     22.00      8.00     19.00
  222                 877.00   1093.00    643.00    740.00    565.00   2328.00   1777.00   1287.00    732.00   1230.00   1246.00   3381.00
  224                   8.00      9.00     10.00      3.00      5.00     12.00     12.00     12.00     12.00     12.00      7.00     12.00
  225                 187.00    190.00    320.00    453.00    203.00     89.00     43.00     20.00      3.00     14.00     46.00    116.00
  226                 129.00    139.00    145.00    149.00    139.00    134.00    123.00    121.00    108.00    107.00    111.00    117.00
  227                1402.00   1604.00   1502.00   1257.00    824.00    608.00    485.00    403.00    270.00    375.00    708.00    850.00
  228                1522.00   1754.00   1647.00   1379.00    910.00    667.00    534.00    442.00    296.00    403.00    770.00    919.00
  229                3218.00   4192.00   4771.00   4262.00   2459.00   1256.00    849.00    632.00    393.00    483.00   1131.00   1594.00
  230                3214.00   4213.00   4791.00   4302.00   2490.00   1266.00    855.00    635.00    394.00    481.00   1128.00   1597.00
  237                 556.00    785.00    241.00    382.00    210.00    219.00    184.00    151.00    114.00    251.00    533.00    618.00
  238                 632.00    878.00    293.00    415.00    236.00    252.00    212.00    175.00    131.00    271.00    608.00    680.00
  239                 780.00   1044.00    392.00    479.00    284.00    316.00    266.00    221.00    164.00    310.00    755.00    807.00
  240                 913.00   1156.00    428.00    550.00    333.00    380.00    306.00    252.00    183.00    321.00    842.00    934.00
  241                 179.00    195.00    164.00    174.00    127.00    119.00     99.00     84.00     74.00     92.00    138.00    146.00
  242                 970.00   1204.00    442.00    575.00    355.00    404.00    322.00    264.00    191.00    323.00    878.00    976.00
  243                1045.00   1276.00    457.00    585.00    391.00    412.00    339.00    277.00    207.00    301.00    915.00    901.00
  244                9850.00   8769.00   4795.00   5380.00   3869.00   3152.00   2511.00   1941.00   1373.00   2196.00   6517.00   6772.00
  245               10239.00   9190.00   5102.00   5789.00   4228.00   3481.00   2799.00   2182.00   1602.00   2427.00   6890.00   7127.00
  246               10973.00  10089.00   5613.00   6668.00   5182.00   4131.00   3387.00   2670.00   2101.00   2661.00   7526.00   7680.00
  247                 234.00    238.00    196.00    198.00    134.00    107.00     84.00     64.00     55.00     80.00    131.00    155.00
  248                 244.00    247.00    205.00    206.00    140.00    111.00     87.00     67.00     57.00     83.00    136.00    160.00
  249                 376.00    560.00    181.00    185.00    168.00    227.00    153.00    107.00     77.00    145.00    296.00    513.00
  251                 564.00    362.00    193.00    207.00    126.00     80.00     65.00     46.00     24.00     50.00    176.00    244.00
  252                  91.00     76.00     86.00     87.00     64.00     56.00     47.00     42.00     32.00     40.00     54.00     76.00
  253                2154.00   1479.00    893.00    804.00    459.00    280.00    180.00    164.00    107.00    174.00    770.00   1011.00
  254                  68.00      8.00     14.00     13.00     76.00     26.00     20.00     18.00     14.00      7.00     29.00     19.00
  255                 562.00    108.00     62.00     53.00     34.00     22.00     18.00     12.00     12.00     50.00    179.00    227.00
  257                3421.00   2562.00   1436.00   1451.00    797.00    445.00    279.00    245.00    185.00    300.00   1103.00   1428.00
  258                 621.00    114.00     64.00     59.00     40.00     25.00     20.00     13.00     12.00     47.00    191.00    234.00
  259                  91.00     76.00     86.00     87.00     64.00     56.00     47.00     42.00     32.00     40.00     54.00     76.00
  260                 124.00    135.00    111.00    120.00     87.00     82.00     68.00     58.00     51.00     65.00     96.00    102.00
  261                 262.00    265.00    221.00    222.00    152.00    121.00     94.00     72.00     61.00     88.00    146.00    170.00
  262                 103.00     47.00     40.00     49.00     30.00     24.00     20.00     17.00     10.00     43.00     56.00     89.00
  263                 378.00    131.00     79.00     86.00     67.00     46.00     41.00     33.00     18.00     69.00    121.00    223.00
  265                  61.00     22.00     16.00     17.00     17.00     13.00     12.00      9.00      7.00      8.00     27.00     27.00
