&*******************;*********;*******;*******;******;***;***********
&                   ;CodPEE   ;PerIni ;PerFin ;Pat   ;Cen;GerEolica
&-                  ;         ;       ;       ;      ;   ;MW
PEE-GER-PER-PAT-CEN;1;6;6;1;117;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;117;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;117;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;118;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;118;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;118;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;119;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;119;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;119;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;120;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;120;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;120;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;121;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;121;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;121;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;122;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;122;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;122;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;123;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;123;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;123;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;124;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;124;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;124;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;125;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;125;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;125;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;126;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;126;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;126;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;127;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;127;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;127;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;128;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;128;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;128;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;129;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;129;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;129;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;130;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;130;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;130;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;131;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;131;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;131;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;132;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;132;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;132;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;133;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;133;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;133;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;134;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;134;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;134;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;135;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;135;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;135;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;136;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;136;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;136;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;137;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;137;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;137;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;138;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;138;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;138;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;139;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;139;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;139;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;140;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;140;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;140;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;141;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;141;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;141;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;142;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;142;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;142;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;143;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;143;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;143;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;144;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;144;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;144;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;145;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;145;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;145;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;146;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;146;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;146;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;147;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;147;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;147;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;148;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;148;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;148;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;149;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;149;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;149;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;150;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;150;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;150;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;151;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;151;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;151;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;152;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;152;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;152;6.1113
PEE-GER-PER-PAT-CEN;1;6;6;1;153;10.15
PEE-GER-PER-PAT-CEN;1;6;6;2;153;8.6473
PEE-GER-PER-PAT-CEN;1;6;6;3;153;6.1113
PEE-GER-PER-PAT-CEN;2;1;1;1;1;925.4834
PEE-GER-PER-PAT-CEN;2;1;1;2;1;679.9579
PEE-GER-PER-PAT-CEN;2;1;1;3;1;583.921
PEE-GER-PER-PAT-CEN;2;2;2;1;1;992.861
PEE-GER-PER-PAT-CEN;2;2;2;2;1;767.085
PEE-GER-PER-PAT-CEN;2;2;2;3;1;726.5657
PEE-GER-PER-PAT-CEN;2;3;3;1;1;1058.4087
PEE-GER-PER-PAT-CEN;2;3;3;2;1;893.5872
PEE-GER-PER-PAT-CEN;2;3;3;3;1;821.6617
PEE-GER-PER-PAT-CEN;2;4;4;1;1;1027.0193
PEE-GER-PER-PAT-CEN;2;4;4;2;1;758.4248
PEE-GER-PER-PAT-CEN;2;4;4;3;1;730.9491
PEE-GER-PER-PAT-CEN;2;5;5;1;1;881.9039
PEE-GER-PER-PAT-CEN;2;5;5;2;1;748.8044
PEE-GER-PER-PAT-CEN;2;5;5;3;1;639.8013
PEE-GER-PER-PAT-CEN;2;6;6;1;1;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;1;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;1;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;2;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;2;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;2;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;3;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;3;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;3;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;4;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;4;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;4;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;5;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;5;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;5;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;6;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;6;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;6;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;7;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;7;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;7;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;8;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;8;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;8;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;9;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;9;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;9;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;10;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;10;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;10;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;11;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;11;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;11;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;12;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;12;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;12;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;13;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;13;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;13;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;14;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;14;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;14;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;15;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;15;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;15;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;16;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;16;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;16;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;17;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;17;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;17;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;18;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;18;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;18;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;19;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;19;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;19;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;20;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;20;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;20;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;21;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;21;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;21;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;22;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;22;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;22;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;23;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;23;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;23;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;24;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;24;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;24;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;25;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;25;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;25;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;26;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;26;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;26;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;27;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;27;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;27;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;28;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;28;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;28;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;29;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;29;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;29;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;30;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;30;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;30;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;31;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;31;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;31;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;32;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;32;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;32;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;33;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;33;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;33;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;34;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;34;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;34;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;35;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;35;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;35;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;36;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;36;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;36;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;37;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;37;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;37;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;38;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;38;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;38;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;39;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;39;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;39;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;40;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;40;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;40;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;41;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;41;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;41;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;42;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;42;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;42;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;43;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;43;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;43;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;44;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;44;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;44;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;45;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;45;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;45;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;46;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;46;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;46;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;47;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;47;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;47;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;48;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;48;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;48;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;49;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;49;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;49;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;50;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;50;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;50;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;51;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;51;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;51;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;52;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;52;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;52;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;53;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;53;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;53;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;54;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;54;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;54;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;55;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;55;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;55;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;56;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;56;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;56;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;57;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;57;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;57;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;58;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;58;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;58;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;59;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;59;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;59;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;60;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;60;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;60;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;61;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;61;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;61;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;62;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;62;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;62;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;63;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;63;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;63;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;64;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;64;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;64;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;65;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;65;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;65;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;66;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;66;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;66;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;67;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;67;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;67;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;68;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;68;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;68;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;69;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;69;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;69;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;70;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;70;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;70;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;71;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;71;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;71;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;72;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;72;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;72;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;73;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;73;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;73;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;74;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;74;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;74;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;75;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;75;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;75;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;76;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;76;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;76;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;77;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;77;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;77;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;78;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;78;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;78;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;79;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;79;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;79;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;80;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;80;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;80;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;81;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;81;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;81;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;82;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;82;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;82;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;83;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;83;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;83;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;84;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;84;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;84;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;85;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;85;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;85;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;86;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;86;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;86;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;87;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;87;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;87;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;88;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;88;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;88;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;89;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;89;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;89;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;90;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;90;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;90;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;91;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;91;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;91;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;92;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;92;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;92;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;93;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;93;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;93;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;94;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;94;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;94;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;95;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;95;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;95;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;96;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;96;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;96;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;97;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;97;790.353035
PEE-GER-PER-PAT-CEN;2;6;6;3;97;746.392115
PEE-GER-PER-PAT-CEN;2;6;6;1;98;924.8781725
PEE-GER-PER-PAT-CEN;2;6;6;2;98;790.353035
