&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      2;centralizado
 PEE-CONFIG-PER;        2;      1;      2;centralizado
 PEE-CONFIG-PER;        3;      1;      2;centralizado
 PEE-CONFIG-PER;        4;      1;      2;centralizado
 PEE-CONFIG-PER;       11;      1;      2;centralizado
 PEE-CONFIG-PER;       12;      1;      2;centralizado
 PEE-CONFIG-PER;       13;      1;      2;centralizado
 PEE-CONFIG-PER;       14;      1;      2;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      2;          99999
 PEE-POT-INST-PER;        2;      1;      2;          99999
 PEE-POT-INST-PER;        3;      1;      2;          99999
 PEE-POT-INST-PER;        4;      1;      2;          99999
 PEE-POT-INST-PER;       11;      1;      2;          99999
 PEE-POT-INST-PER;       12;      1;      2;          99999
 PEE-POT-INST-PER;       13;      1;      2;          99999
 PEE-POT-INST-PER;       14;      1;      2;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;3;2;2;2;12;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;12;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;13;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;13;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;13;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;14;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;14;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;14;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;15;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;15;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;15;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;16;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;16;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;16;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;17;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;17;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;17;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;18;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;18;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;18;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;19;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;19;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;19;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;20;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;20;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;20;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;21;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;21;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;21;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;22;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;22;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;22;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;23;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;23;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;23;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;24;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;24;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;24;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;25;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;25;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;25;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;26;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;26;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;26;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;27;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;27;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;27;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;28;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;28;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;28;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;29;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;29;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;29;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;30;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;30;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;30;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;31;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;31;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;31;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;32;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;32;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;32;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;33;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;33;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;33;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;34;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;34;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;34;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;35;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;35;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;35;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;36;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;36;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;36;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;37;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;37;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;37;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;38;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;38;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;38;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;39;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;39;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;39;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;40;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;40;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;40;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;41;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;41;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;41;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;42;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;42;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;42;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;43;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;43;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;43;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;44;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;44;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;44;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;45;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;45;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;45;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;46;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;46;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;46;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;47;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;47;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;47;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;48;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;48;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;48;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;49;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;49;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;49;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;50;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;50;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;50;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;51;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;51;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;51;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;52;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;52;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;52;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;53;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;53;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;53;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;54;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;54;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;54;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;55;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;55;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;55;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;56;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;56;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;56;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;57;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;57;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;57;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;58;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;58;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;58;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;59;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;59;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;59;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;60;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;60;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;60;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;61;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;61;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;61;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;62;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;62;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;62;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;63;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;63;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;63;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;64;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;64;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;64;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;65;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;65;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;65;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;66;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;66;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;66;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;67;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;67;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;67;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;68;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;68;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;68;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;69;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;69;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;69;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;70;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;70;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;70;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;71;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;71;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;71;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;72;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;72;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;72;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;73;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;73;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;73;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;74;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;74;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;74;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;75;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;75;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;75;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;76;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;76;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;76;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;77;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;77;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;77;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;78;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;78;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;78;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;79;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;79;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;79;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;80;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;80;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;80;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;81;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;81;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;81;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;82;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;82;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;82;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;83;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;83;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;83;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;84;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;84;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;84;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;85;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;85;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;85;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;86;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;86;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;86;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;87;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;87;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;87;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;88;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;88;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;88;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;89;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;89;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;89;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;90;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;90;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;90;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;91;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;91;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;91;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;92;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;92;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;92;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;93;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;93;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;93;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;94;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;94;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;94;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;95;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;95;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;95;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;96;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;96;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;96;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;97;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;97;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;97;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;98;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;98;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;98;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;99;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;99;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;99;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;100;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;100;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;100;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;101;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;101;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;101;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;102;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;102;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;102;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;103;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;103;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;103;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;104;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;104;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;104;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;105;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;105;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;105;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;106;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;106;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;106;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;107;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;107;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;107;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;108;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;108;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;108;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;109;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;109;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;109;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;110;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;110;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;110;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;111;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;111;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;111;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;112;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;112;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;112;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;113;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;113;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;113;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;114;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;114;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;114;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;115;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;115;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;115;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;116;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;116;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;116;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;117;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;117;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;117;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;118;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;118;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;118;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;119;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;119;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;119;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;120;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;120;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;120;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;121;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;121;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;121;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;122;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;122;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;122;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;123;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;123;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;123;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;124;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;124;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;124;12440.2468967742
PEE-GER-PER-PAT-CEN;3;2;2;1;125;13348.9468540323
PEE-GER-PER-PAT-CEN;3;2;2;2;125;12281.9810653226
PEE-GER-PER-PAT-CEN;3;2;2;3;125;12440.2468967742
