 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    2     ANOPLAN = 2025
    1                 145.00    134.00    134.00     89.00     56.00     48.00     39.00     35.00     30.00     56.00    119.00    117.00
    2                 145.00    134.00    134.00     89.00     56.00     48.00     39.00     35.00     30.00     56.00    119.00    117.00
    6                1220.00    917.00    878.00    681.00    344.00    282.00    238.00    168.00    139.00    405.00    878.00   1001.00
    7                1408.00    995.00    990.00    815.00    389.00    325.00    266.00    191.00    151.00    436.00    994.00   1093.00
    8                1455.00   1011.00   1015.00    850.00    400.00    336.00    273.00    196.00    153.00    440.00   1022.00   1110.00
    9                1477.00   1016.00   1025.00    867.00    404.00    341.00    276.00    199.00    154.00    440.00   1035.00   1113.00
   10                1534.00   1032.00   1056.00    910.00    417.00    354.00    283.00    206.00    157.00    442.00   1070.00   1131.00
   11                1646.00   1076.00   1132.00    988.00    446.00    380.00    300.00    220.00    164.00    456.00   1144.00   1192.00
   12                1878.00   1196.00   1308.00   1156.00    531.00    448.00    348.00    258.00    188.00    495.00   1272.00   1327.00
   14                  68.00     54.00     53.00     40.00     23.00     20.00     18.00     16.00     12.00     22.00     56.00     78.00
   15                 113.00     89.00     85.00     67.00     38.00     33.00     29.00     26.00     19.00     36.00     92.00    125.00
   16                 115.00     90.00     86.00     68.00     38.00     33.00     30.00     26.00     20.00     36.00     93.00    126.00
   17                2700.00   1629.00   1762.00   1672.00    765.00    688.00    561.00    436.00    331.00    670.00   1944.00   1951.00
   18                3159.00   1781.00   1977.00   1991.00    881.00    806.00    664.00    521.00    417.00    692.00   2299.00   2227.00
   20                 453.00    140.00    166.00    171.00     61.00     50.00     42.00     31.00     24.00     44.00    136.00    209.00
   22                 352.00    119.00    118.00    112.00     44.00     35.00     26.00     17.00     15.00     31.00    109.00    152.00
   23                 313.00    212.00    234.00    226.00     90.00     64.00     47.00     38.00     27.00     69.00    231.00    245.00
   24                1284.00    397.00    471.00    486.00    173.00    141.00    120.00     89.00     68.00    126.00    387.00    593.00
   25                 491.00    229.00    353.00    307.00    149.00    111.00     83.00     76.00     43.00    107.00    275.00    350.00
   28                 537.00    244.00    350.00    349.00    158.00    119.00     89.00     81.00     48.00    108.00    305.00    358.00
