NUM   TIPO   MODIF  MI ANOI MF ANOF
XXXX XXXXX XXXXXXXX XX XXXX XX XXXX
 205 GTMIN    63.70  4 2025  4 2025
 205 FCMAX    97.22  5 2025  5 2025  
 205 GTMIN    57.77  5 2025  5 2025
 205 FCMAX    90.38  6 2025          
 205 IPTER     0.39  6 2025          
 205 GTMIN 00033.17  6 2025
 264 POTEF   162.91  1 2027          MANAUS I
 264 GTMIN 00054.48  1 2027  3 2027
 264 GTMIN    50.28  5 2027  5 2027
 264 GTMIN 00155.65  6 2027 12 2027
 264 GTMIN 00054.48  1 2028  3 2028
 264 GTMIN    50.28  5 2028  5 2028
 264 GTMIN 00155.65  6 2028 12 2028
 264 GTMIN 00054.48  1 2029  3 2029
 264 GTMIN    50.28  5 2029  5 2029
 264 GTMIN   155.65  6 2029
 212 POTEF   518.80  4 2025          MARANHAO III
 212 FCMAX    97.69  4 2025  4 2025  
 212 TEIFT     0.00  4 2025  5 2025  
 212 FCMAX    97.67  5 2025  5 2025  
 212 GTMIN 00479.32  8 2025  1 2026
 212 GTMIN 00479.32  8 2026  1 2027
 212 GTMIN 00479.32  8 2027 12 2027
 212 GTMIN   480.63  1 2028  1 2028
 212 GTMIN 00480.63  8 2028 12 2028
 212 GTMIN   479.32  1 2029  1 2029
 212 GTMIN   479.32  8 2029
  36 POTEF   337.60  4 2025          MARANHAO IV
  36 FCMAX    98.44  4 2025  5 2025  
  36 TEIFT     0.00  4 2025  5 2025  
  36 GTMIN     4.32  4 2025  4 2025
  36 FCMAX     0.00  1 2028          
  21 POTEF   337.60  4 2025          MARANHAO V
  21 FCMAX    98.44  4 2025  5 2025  
  21 TEIFT     0.00  4 2025  5 2025  
  21 GTMIN     4.32  4 2025  4 2025
  21 FCMAX     0.00  1 2028          
 140 POTEF   590.75  4 2025          MAUA 3
 140 FCMAX    95.49  4 2025  4 2025  
 140 TEIFT     0.00  4 2025  5 2025  
 140 GTMIN 00264.00  4 2025  5 2025
 140 FCMAX    95.10  5 2025  5 2025  
 140 FCMAX    98.69  6 2025          
 140 GTMIN 00264.00  6 2025  6 2025
 140 GTMIN 00264.00  7 2025  7 2025
 140 GTMIN 00264.00  8 2025  8 2025
 140 GTMIN 00264.00  9 2025  9 2025
 140 GTMIN 00264.00 10 2025 10 2025
 140 GTMIN 00264.00 11 2025 11 2025
 140 GTMIN 00264.00 12 2025 12 2025
 140 GTMIN 00264.00  1 2026  1 2026
 140 GTMIN 00264.00  2 2026  2 2026
 140 GTMIN 00264.00  3 2026  3 2026
 140 GTMIN 00264.00  4 2026  4 2026
 140 GTMIN 00264.00  5 2026  5 2026
 140 GTMIN 00264.00  6 2026  6 2026
 140 GTMIN 00264.00  7 2026  7 2026
 140 GTMIN 00264.00  8 2026  8 2026
 140 GTMIN 00264.00  9 2026  9 2026
 140 GTMIN 00264.00 10 2026 10 2026
 140 GTMIN 00264.00 11 2026 11 2026
 140 GTMIN 00264.00 12 2026 12 2026
 140 GTMIN 00264.00  1 2027  1 2027
 140 GTMIN 00264.00  2 2027  2 2027
 140 GTMIN 00264.00  3 2027  3 2027
 140 GTMIN 00264.00  4 2027  4 2027
 140 GTMIN 00264.00  5 2027  5 2027
 140 GTMIN 00264.00  6 2027  6 2027
 140 GTMIN 00264.00  7 2027  7 2027
 140 GTMIN 00264.00  8 2027  8 2027
 140 GTMIN 00264.00  9 2027  9 2027
 140 GTMIN 00264.00 10 2027 10 2027
 140 GTMIN 00264.00 11 2027 11 2027
 140 GTMIN 00264.00 12 2027 12 2027
 140 GTMIN 00264.00  1 2028  1 2028
 140 GTMIN 00264.00  2 2028  2 2028
 140 GTMIN 00264.00  3 2028  3 2028
 140 GTMIN 00264.00  4 2028  4 2028
 140 GTMIN 00264.00  5 2028  5 2028
 140 GTMIN 00264.00  6 2028  6 2028
 140 GTMIN 00264.00  7 2028  7 2028
 140 GTMIN 00264.00  8 2028  8 2028
 140 GTMIN 00264.00  9 2028 10 2028
 140 GTMIN 00264.00 11 2028 11 2028
 140 GTMIN 00264.00 12 2028 12 2028
 140 GTMIN 00264.00  1 2029  1 2029
 140 GTMIN 00264.00  2 2029  2 2029
 140 GTMIN 00264.00  3 2029  3 2029
 140 GTMIN 00264.00  4 2029  4 2029
 140 GTMIN 00264.00  5 2029  5 2029
 140 GTMIN 00264.00  6 2029  6 2029
 140 GTMIN 00264.00  7 2029  7 2029
 140 GTMIN 00264.00  8 2029  8 2029
 140 GTMIN 00264.00  9 2029 11 2029
 140 GTMIN 00264.00 12 2029
  46 POTEF   270.47  4 2025          N.VENECIA 2
  46 FCMAX    96.87  4 2025  5 2025  
  46 TEIFT     0.00  4 2025  5 2025  
  46 GTMIN    20.40  4 2025  4 2025
  46 FCMAX    98.14  6 2025          
  46 GTMIN    79.85  6 2025  6 2025
  46 GTMIN 00081.09  7 2025 11 2025
  46 GTMIN    79.85  6 2026  6 2026
  46 GTMIN 00081.09  7 2026 11 2026
  46 GTMIN    79.85  6 2027  6 2027
  46 GTMIN 00081.09  7 2027 11 2027
  46 GTMIN    79.85  6 2028  6 2028
  46 GTMIN 00081.09  7 2028 11 2028
  46 GTMIN    79.85  6 2029  6 2029
  46 GTMIN 00081.09  7 2029 11 2029
 240 POTEF   629.37 11 2025          NT BARCARENA
 240 FCMAX    97.21 11 2025          
 240 GTMIN 00580.83 11 2025 12 2025
 240 GTMIN 00580.83  7 2026 12 2026
 240 GTMIN 00580.83  7 2027 12 2027
 240 GTMIN 00580.83  7 2028 12 2028
 240 GTMIN   580.83  7 2029
 328 POTEF    11.55  2 2026          PALMAPLAN 2
 328 IPTER     1.79  2 2026  2 2026  
 328 IPTER     0.00  3 2026 12 2026  
 328 GTMIN 00000.00 10 2029 10 2029
 116 POTEF    56.28  4 2025          PARNAIBA IV
 116 TEIFT     0.00  4 2025  5 2025  
 116 GTMIN     1.17  4 2025  4 2025
 116 FCMAX    99.99  6 2025  8 2025  
 116 FCMAX    86.66  9 2025  9 2025  
 116 FCMAX     0.00 10 2025  6 2026  
 116 FCMAX    99.99  7 2026          
 116 TEIFT     5.50  7 2026          
 116 IPTER     4.30  7 2026          
 239 POTEF   365.32  4 2025          PARNAIBA V
 239 FCMAX    98.25  4 2025  5 2025  
 239 TEIFT     0.00  4 2025  5 2025  
 239 GTMIN     6.29  4 2025  4 2025
 239 FCMAX   100.00  6 2025          
 329 POTEF    11.50  2 2026          PAU RAINHA
 329 GTMIN 00004.08  2 2026  9 2028
 329 GTMIN 00004.08 10 2028 10 2028
 329 GTMIN 00004.08 11 2028  8 2029
 329 GTMIN 00004.08  9 2029 10 2029
 329 GTMIN     4.08 11 2029
 207 POTEF    73.40  4 2025          PONTA NEGRA
 207 FCMAX    87.19  4 2025  5 2025  
 207 TEIFT     0.00  4 2025  5 2025  
 207 GTMIN    63.99  4 2025  4 2025
 207 GTMIN    53.47  5 2025  5 2025
 207 FCMAX    87.21  6 2025          
 207 IPTER     0.53  6 2025          
 207 GTMIN 00033.12  6 2025
 176 POTEF   360.14  4 2025          PORTO ITAQUI
 176 TEIFT     0.00  4 2025  5 2025  
 176 FCMAX    67.72 12 2027 12 2027  
 176 FCMAX     0.00  1 2028          
 259 POTEF  1571.89  9 2026          PORTOCEM I
 330 POTEF    11.50  2 2026          SANTA LUZ
 330 GTMIN 00004.08  2 2026  8 2029
 330 GTMIN 00004.08  9 2029  9 2029
 330 GTMIN 00004.08 10 2029 10 2029
 330 GTMIN     4.08 11 2029
 209 POTEF    93.04  4 2025          TAMBAQUI
 209 FCMAX    67.71  4 2025  5 2025  
 209 TEIFT     0.00  4 2025  5 2025  
 209 GTMIN    62.99  4 2025  4 2025
 209 GTMIN    33.98  5 2025  5 2025
 209 FCMAX    83.47  6 2025          
 209 GTMIN 00030.63  6 2025
